Variable,oMEDA,Abs_oMEDA
1018,0.0709522,0.0709522
1019,0.01294831,0.01294831
1020,-0.07361658,0.07361658
1021,-0.3648463,0.3648463
1022,2.97232,2.97232
1023,-1.336656,1.336656
1024,10.00091,10.00091
1025,-0.9440663,0.9440663
1026,0.06757209,0.06757209
1027,1.536284,1.536284
1028,0.03131381,0.03131381
1029,-0.3303205,0.3303205
1030,4.920723,4.920723
1031,-0.1441164,0.1441164
1032,-0.6965808,0.6965808
1033,-2.139612,2.139612
1034,0.8945145,0.8945145
1035,3.412699,3.412699
1036,1.681492,1.681492
1037,3.794745,3.794745
1038,2.945368,2.945368
1039,3.859153,3.859153
1040,4.9293,4.9293
1041,-0.03358719,0.03358719
1042,-0.2894863,0.2894863
1043,4.648227,4.648227
1044,5.334714,5.334714
1045,5.07336,5.07336
1046,0.02887577,0.02887577
1047,4.067391,4.067391
1048,2.842464,2.842464
1049,-0.6227465,0.6227465
1050,0.3029336,0.3029336
1051,0.02674276,0.02674276
1052,1.321211,1.321211
1053,0.5015343,0.5015343
1054,0.4950112,0.4950112
1055,2.029871,2.029871
1056,0.7081794,0.7081794
1057,-8.627033,8.627033
1058,-1.057953,1.057953
1059,3.4418,3.4418
1060,3.263833,3.263833
1061,-0.01973419,0.01973419
1062,0.3813128,0.3813128
1063,-2.015542,2.015542
1064,-1.458418,1.458418
1065,-13.57829,13.57829
1066,-3.498473,3.498473
1067,4.013498,4.013498
1068,11.65785,11.65785
1069,0.4421588,0.4421588
1070,0.312498,0.312498
1071,3.758949,3.758949
1072,-0.3160176,0.3160176
1073,0.8308274,0.8308274
1074,0.7152877,0.7152877
1075,1.350261,1.350261
1076,-0.05004972,0.05004972
1077,5.401217,5.401217
1078,-0.6630708,0.6630708
1079,-0.008342711,0.008342711
1080,0.06852024,0.06852024
1081,-8.702666,8.702666
1082,2.628301,2.628301
1083,0.9792758,0.9792758
1084,0.4165213,0.4165213
1085,17.56838,17.56838
1086,22.73139,22.73139
1087,6.771421,6.771421
1088,4.166291,4.166291
1089,0.1253143,0.1253143
1090,0.27054,0.27054
1091,-1.582819,1.582819
1092,-0.001903219,0.001903219
1093,1.381188,1.381188
1094,-0.591364,0.591364
1095,-2.063784,2.063784
1096,1.885701,1.885701
1097,-4.185012,4.185012
1098,0.06331093,0.06331093
1099,0.707837,0.707837
1100,0.2988093,0.2988093
1101,3.857373,3.857373
1102,0.559914,0.559914
1103,0.5855323,0.5855323
1104,-2.085744,2.085744
1105,-3.011492,3.011492
1106,15.54789,15.54789
1107,0.04835014,0.04835014
1108,1.76684,1.76684
1109,15.19411,15.19411
1110,3.346843,3.346843
1111,-0.1527737,0.1527737
1112,-1.126115,1.126115
1113,-0.6501766,0.6501766
1114,0.2975811,0.2975811
1115,-1.605297,1.605297
1116,1.996664,1.996664
1117,1.020687,1.020687
1118,13.1726,13.1726
1119,0.5815437,0.5815437
1120,-0.6186369,0.6186369
1121,-0.9639857,0.9639857
1122,-6.003683,6.003683
1123,-0.1201846,0.1201846
1124,7.609875,7.609875
1125,3.268739,3.268739
1126,1.291505,1.291505
1127,-2.33237,2.33237
1128,0.0001797106,0.0001797106
1129,-10.0751,10.0751
1130,0.5206491,0.5206491
1131,9.071836,9.071836
1132,7.717992,7.717992
1133,16.85958,16.85958
1134,6.399129,6.399129
1135,-0.04807797,0.04807797
1136,-0.6010014,0.6010014
1137,-1.887095,1.887095
1138,0.00142029,0.00142029
1139,1.173568,1.173568
1140,0.1024317,0.1024317
1141,10.23054,10.23054
1142,1.709956,1.709956
1143,-2.416488,2.416488
1144,-35.0735,35.0735
1145,-0.004370006,0.004370006
1146,0.1041941,0.1041941
1147,-0.02829999,0.02829999
1148,-0.0001486919,0.0001486919
1149,4.392584,4.392584
1150,-0.2679455,0.2679455
1151,-0.275143,0.275143
1152,-0.210089,0.210089
1153,-0.449155,0.449155
1154,0.09108157,0.09108157
1155,-7.343192,7.343192
1156,0.138308,0.138308
1157,-5.419744,5.419744
1158,0.2651918,0.2651918
1159,10.6035,10.6035
1160,6.770586,6.770586
1161,0.3207295,0.3207295
1162,-1.116642,1.116642
1163,-0.3091745,0.3091745
1164,-0.1634412,0.1634412
1165,-2.773351,2.773351
1166,1.98828,1.98828
1167,0.1046545,0.1046545
1168,1.280012,1.280012
1169,0.01283252,0.01283252
1170,-0.006933456,0.006933456
1171,-0.1193698,0.1193698
1172,0.6479483,0.6479483
1173,-1.907429,1.907429
1174,0.6510502,0.6510502
1175,0.4800223,0.4800223
1176,1.660054,1.660054
1177,0.6643025,0.6643025
1178,-1.465554,1.465554
1179,-0.6496271,0.6496271
1180,-6.456356,6.456356
1181,-2.137031,2.137031
1182,-0.6007195,0.6007195
1183,-0.357857,0.357857
1184,0.1671269,0.1671269
1185,1.20905,1.20905
1186,-0.3271295,0.3271295
1187,-1.256162,1.256162
1188,0.5508989,0.5508989
1189,-12.47576,12.47576
1190,-2.799607,2.799607
1191,-0.9197191,0.9197191
1192,-0.2953936,0.2953936
1193,-3.425843,3.425843
1194,7.747131,7.747131
1195,-0.2497053,0.2497053
1196,0.01933853,0.01933853
1197,-18.62069,18.62069
1198,-1.839958,1.839958
1199,3.981266,3.981266
1200,7.39757,7.39757
1201,1.12376,1.12376
1202,-0.01186216,0.01186216
1203,0.0508853,0.0508853
1204,0.007433536,0.007433536
1205,-11.47034,11.47034
1206,-0.007944924,0.007944924
1207,-3.67445,3.67445
1208,-0.05138626,0.05138626
1209,-9.758154,9.758154
1210,1.115555,1.115555
1211,-0.1294593,0.1294593
1212,0.847,0.847
1213,-10.43136,10.43136
1214,17.83655,17.83655
1215,3.514355,3.514355
1216,11.48701,11.48701
1217,-0.01239928,0.01239928
1218,-0.8582901,0.8582901
1219,0.0161589,0.0161589
1220,-0.9829661,0.9829661
1221,-0.3493998,0.3493998
1222,0.6627951,0.6627951
1223,-0.4458553,0.4458553
1224,8.581236,8.581236
1225,1.121638,1.121638
1226,-1.55442,1.55442
1227,-0.1548603,0.1548603
1228,-2.182546,2.182546
1229,-0.07188397,0.07188397
1230,0.3008981,0.3008981
1231,0.02924898,0.02924898
1232,-1.547918,1.547918
1233,0.4937111,0.4937111
1234,-0.3732643,0.3732643
1235,0.7854942,0.7854942
1236,-0.9657165,0.9657165
1237,-0.1406329,0.1406329
1238,0.9971234,0.9971234
1239,-4.443496,4.443496
1240,-0.2439605,0.2439605
1241,-0.06010365,0.06010365
1242,-0.01660431,0.01660431
1243,0.5207272,0.5207272
1244,-0.3349401,0.3349401
1245,4.202487,4.202487
1246,1.185693,1.185693
1247,0.009254408,0.009254408
1248,-1.244524,1.244524
1249,1.704262,1.704262
1250,-0.3487093,0.3487093
1251,0.333847,0.333847
1252,-2.210854,2.210854
1253,-0.565124,0.565124
1254,-0.326061,0.326061
1255,-3.57252,3.57252
1256,-0.3605666,0.3605666
1257,0.0100374,0.0100374
1258,-1.143696,1.143696
1259,1.329482,1.329482
1260,1.063162,1.063162
1261,-2.832808,2.832808
1262,9.944598,9.944598
1263,-1.393387,1.393387
1264,0.6981789,0.6981789
1265,-1.044461,1.044461
1266,0.01490358,0.01490358
1267,1.119779,1.119779
1268,-0.1208745,0.1208745
1269,1.334329,1.334329
1270,4.748114,4.748114
1271,0.5890552,0.5890552
1272,1.437354,1.437354
1273,0.0002137902,0.0002137902
1274,0.0001184456,0.0001184456
1275,0.2982751,0.2982751
1276,-0.3189327,0.3189327
1277,-1.300684,1.300684
1278,1.275174,1.275174
1279,-0.472839,0.472839
1280,1.582358,1.582358
1281,-0.9478366,0.9478366
1282,-0.004366422,0.004366422
1283,-0.01320959,0.01320959
1284,-0.270297,0.270297
1285,-1.714565,1.714565
1286,3.142032,3.142032
1287,1.635675,1.635675
1288,6.922989,6.922989
1289,-0.2575622,0.2575622
1290,-0.7874184,0.7874184
1291,-0.3218481,0.3218481
1292,-0.06376107,0.06376107
1293,0.324693,0.324693
1294,0.3220965,0.3220965
1295,-0.1636942,0.1636942
1296,0.09436696,0.09436696
1297,0.269811,0.269811
1298,-0.007946318,0.007946318
1299,0.7124023,0.7124023
1300,-0.1143027,0.1143027
1301,0.6303619,0.6303619
1302,-3.43804,3.43804
1303,-5.993312,5.993312
1304,2.951777,2.951777
1305,0.009916867,0.009916867
1306,-0.5223852,0.5223852
1307,-0.451997,0.451997
1308,-0.9856454,0.9856454
1309,4.246213,4.246213
1310,7.209126,7.209126
1311,-0.9182917,0.9182917
1312,0.1336106,0.1336106
1313,4.034663,4.034663
1314,-3.914818,3.914818
1315,-1.727001,1.727001
1316,-13.16182,13.16182
1317,-2.675749,2.675749
1318,0.3205268,0.3205268
1319,-4.914918,4.914918
1320,0.914203,0.914203
1321,1.004375,1.004375
1322,-0.09009606,0.09009606
1323,-0.3195941,0.3195941
1324,0.6030569,0.6030569
1325,-0.3124363,0.3124363
1326,3.370525,3.370525
1327,-16.28067,16.28067
1328,0.2232935,0.2232935
1329,-10.02025,10.02025
1330,2.886128,2.886128
1331,0.3712322,0.3712322
1332,0.9133633,0.9133633
1333,7.716655,7.716655
1334,16.06831,16.06831
1335,-17.54717,17.54717
1336,-14.80768,14.80768
1337,-2.744132,2.744132
1338,-0.2015572,0.2015572
1339,-0.2579261,0.2579261
1340,0.7548857,0.7548857
1341,2.784069,2.784069
1342,3.26448,3.26448
1343,-1.13966,1.13966
1344,-1.411774,1.411774
1345,-0.6375695,0.6375695
1346,0.3585159,0.3585159
1347,0.08109711,0.08109711
1348,0.1682577,0.1682577
1349,-0.1252989,0.1252989
1350,-6.4259,6.4259
1351,7.390489,7.390489
1352,7.450695,7.450695
1353,-0.2150547,0.2150547
1354,0.2131472,0.2131472
1355,0.9716527,0.9716527
1356,2.082335,2.082335
1357,-0.5023195,0.5023195
1358,2.875702,2.875702
1359,-0.5178341,0.5178341
1360,-0.2976288,0.2976288
1361,0.3294151,0.3294151
1362,1.830089,1.830089
1363,0.04416166,0.04416166
1364,-0.1658968,0.1658968
1365,0.04322823,0.04322823
1366,-11.8664,11.8664
1367,1.097035,1.097035
1368,-1.278428,1.278428
1369,0.1193373,0.1193373
1370,-0.0142464,0.0142464
1371,-0.3811478,0.3811478
1372,-0.0344938,0.0344938
1373,1.081359,1.081359
1374,-0.4964487,0.4964487
1375,-0.003800736,0.003800736
1376,-0.1831467,0.1831467
1377,1.2881,1.2881
1378,-0.3208106,0.3208106
1379,2.505911,2.505911
1380,1.182683,1.182683
1381,-0.5856745,0.5856745
1382,-12.90746,12.90746
1383,-0.06589059,0.06589059
1384,-0.09825984,0.09825984
1385,-3.851601,3.851601
1386,5.186171,5.186171
1387,1.164382,1.164382
1388,3.843662,3.843662
1389,0.1082994,0.1082994
1390,9.488308,9.488308
1391,6.248905,6.248905
1392,-1.495982,1.495982
1393,-1.088874,1.088874
1394,0.1312842,0.1312842
1395,0.3688772,0.3688772
1396,0.1287452,0.1287452
1397,-2.557783,2.557783
1398,0.6695206,0.6695206
1399,2.95368,2.95368
1400,0.07732795,0.07732795
1401,-11.97338,11.97338
1402,-0.009965443,0.009965443
1403,0.1899247,0.1899247
1404,0.03366323,0.03366323
1405,6.679945,6.679945
1406,6.730412,6.730412
1407,-0.2647925,0.2647925
1408,-7.670538,7.670538
1409,0.1523681,0.1523681
1410,-0.2769816,0.2769816
1411,-0.2948031,0.2948031
1412,0.001431157,0.001431157
1413,-3.598904,3.598904
1414,0.2748857,0.2748857
1415,-0.899618,0.899618
1416,4.334464,4.334464
1417,-1.09567,1.09567
1418,0.01229714,0.01229714
1419,0.2753632,0.2753632
1420,-0.05518439,0.05518439
1421,0.5377227,0.5377227
1422,3.689306,3.689306
1423,2.044065,2.044065
1424,5.949415,5.949415
1425,-9.53889,9.53889
1426,1.87488,1.87488
1427,2.929953,2.929953
1428,1.912093,1.912093
1429,7.0191,7.0191
1430,1.211495,1.211495
1431,1.147977,1.147977
1432,0.2586743,0.2586743
1433,-0.0844904,0.0844904
1434,-0.3983773,0.3983773
1435,0.6087619,0.6087619
1436,-0.3356323,0.3356323
1437,0.2334965,0.2334965
1438,-0.006442219,0.006442219
1439,0.5332795,0.5332795
1440,0.5147555,0.5147555
1441,-5.718874,5.718874
1442,-4.268764,4.268764
1443,8.454886,8.454886
1444,4.006847,4.006847
1445,-1.645216,1.645216
1446,1.469812,1.469812
1447,0.2024945,0.2024945
1448,-2.519143,2.519143
1449,-7.315953,7.315953
1450,-5.353531,5.353531
1451,4.447732,4.447732
1452,18.8481,18.8481
1453,-0.06102489,0.06102489
1454,-5.334314,5.334314
1455,-0.07328105,0.07328105
1456,-6.158491,6.158491
1457,0.8537025,0.8537025
1458,-0.4778956,0.4778956
1459,-0.3604143,0.3604143
1460,-0.9073712,0.9073712
1461,0.121681,0.121681
1462,3.598281,3.598281
1463,1.802899,1.802899
1464,4.038155,4.038155
1465,-0.03786285,0.03786285
1466,-0.3656534,0.3656534
1467,-0.0424689,0.0424689
1468,-0.4406122,0.4406122
1469,-0.2190856,0.2190856
1470,0.3941203,0.3941203
1471,-0.01172867,0.01172867
1472,2.329221,2.329221
1473,-3.630497,3.630497
1474,0.006999433,0.006999433
1475,1.421168,1.421168
1476,0.2160795,0.2160795
1477,1.984874,1.984874
1478,10.38555,10.38555
1479,-1.399465,1.399465
1480,-3.848372,3.848372
1481,-0.1344293,0.1344293
1482,-0.001184305,0.001184305
1483,0.0003185789,0.0003185789
1484,-0.01977977,0.01977977
1485,0.04004018,0.04004018
1486,0.07314409,0.07314409
1487,0.01244206,0.01244206
1488,0.39793,0.39793
1489,0.3519041,0.3519041
1490,-0.1208475,0.1208475
1491,-0.7960349,0.7960349
1492,-0.7861609,0.7861609
1493,-0.2401699,0.2401699
1494,1.64109,1.64109
1495,0.05866173,0.05866173
1496,0.6862763,0.6862763
1497,-0.1327086,0.1327086
1498,-0.1334135,0.1334135
1499,0.05962313,0.05962313
1500,-0.3212469,0.3212469
1501,2.964942,2.964942
1502,0.3209203,0.3209203
1503,0.01135344,0.01135344
1504,0.5383071,0.5383071
1505,-7.588184,7.588184
1506,4.332951,4.332951
1507,1.801766,1.801766
1508,2.527952,2.527952
1509,0.1078383,0.1078383
1510,12.723,12.723
1511,5.869861,5.869861
1512,0.005762886,0.005762886
1513,-8.571982,8.571982
1514,-2.607058,2.607058
1515,-0.01205333,0.01205333
1516,0.06541048,0.06541048
1517,0.7516038,0.7516038
1518,3.123079,3.123079
1519,0.01020742,0.01020742
1520,0.6535807,0.6535807
1521,-0.4536194,0.4536194
1522,-0.2860677,0.2860677
1523,0.2679282,0.2679282
1524,0.001155117,0.001155117
1525,-0.7901053,0.7901053
1526,6.677228,6.677228
1527,0.5398982,0.5398982
1528,1.948577,1.948577
1529,-0.1868698,0.1868698
1530,0.006073887,0.006073887
1531,-0.005812171,0.005812171
1532,0.1375518,0.1375518
1533,-0.01656519,0.01656519
1534,0.003195153,0.003195153
1535,0.9804776,0.9804776
1536,0.4468441,0.4468441
1537,-5.038287,5.038287
1538,2.468812,2.468812
1539,0.7546663,0.7546663
1540,0.465874,0.465874
1541,2.16811,2.16811
1542,13.8244,13.8244
1543,-2.984164,2.984164
1544,3.676989,3.676989
1545,0.000218435,0.000218435
1546,0.07607961,0.07607961
1547,-0.2212415,0.2212415
1548,0.5553567,0.5553567
1549,3.15012,3.15012
1550,0.1429104,0.1429104
1551,-0.4669381,0.4669381
1552,0.4708255,0.4708255
1553,0.02864003,0.02864003
1554,0.08372098,0.08372098
1555,0.2790697,0.2790697
1556,-0.1095983,0.1095983
1557,0.1856298,0.1856298
1558,1.142969,1.142969
1559,0.2651469,0.2651469
1560,0.04082898,0.04082898
1561,-3.167644,3.167644
1562,-0.7008802,0.7008802
1563,0.02281887,0.02281887
1564,-0.5636501,0.5636501
1565,-4.049804,4.049804
1566,16.28711,16.28711
1567,-2.595284,2.595284
1568,-1.369345,1.369345
1569,0.2480357,0.2480357
1570,-1.536176,1.536176
1571,0.0438691,0.0438691
1572,1.171475,1.171475
1573,3.668955,3.668955
1574,-1.29834e-05,1.29834e-05
1575,-0.9153205,0.9153205
1576,0.2875736,0.2875736
1577,2.981888e-05,2.981888e-05
1578,5.972462,5.972462
1579,8.604781,8.604781
1580,-0.1601146,0.1601146
1581,13.30793,13.30793
1582,25.07239,25.07239
1583,-8.602378,8.602378
1584,9.000092,9.000092
1585,-3.613762,3.613762
1586,-0.6559475,0.6559475
1587,0.6143437,0.6143437
1588,-0.0112568,0.0112568
1589,5.128523,5.128523
1590,10.51914,10.51914
1591,-1.695916,1.695916
1592,2.768718,2.768718
1593,-2.728533,2.728533
1594,3.024701,3.024701
1595,0.8481822,0.8481822
1596,0.003286908,0.003286908
1597,-0.8856398,0.8856398
1598,4.74427,4.74427
1599,-2.55031,2.55031
1600,10.67306,10.67306
1601,-1.645718,1.645718
1602,0.5202903,0.5202903
1603,-3.330294,3.330294
1604,-2.075584,2.075584
1605,-1.404451,1.404451
1606,10.53484,10.53484
1607,0.3750468,0.3750468
1608,25.03982,25.03982
1609,-1.824043,1.824043
1610,-0.04959222,0.04959222
1611,2.719122,2.719122
1612,-2.313673,2.313673
1613,-11.90221,11.90221
1614,1.423851,1.423851
1615,-7.713857,7.713857
1616,-0.6370914,0.6370914
1617,-0.07601129,0.07601129
1618,-0.001431226,0.001431226
1619,0.02820295,0.02820295
1620,-0.05755578,0.05755578
1621,-0.06178595,0.06178595
1622,0.80498,0.80498
1623,-0.008260005,0.008260005
1624,0.2639329,0.2639329
1625,0.04592643,0.04592643
1626,-0.9762761,0.9762761
1627,-3.595926e-05,3.595926e-05
1628,-2.317647,2.317647
1629,-0.06108683,0.06108683
1630,5.750055,5.750055
1631,-6.673097,6.673097
1632,-2.651825,2.651825
1633,1.220121,1.220121
1634,-0.9465935,0.9465935
1635,0.7194543,0.7194543
1636,-1.047768,1.047768
1637,2.039346,2.039346
1638,2.182739,2.182739
1639,-0.912633,0.912633
1640,-0.4254382,0.4254382
1641,-9.87038,9.87038
1642,0.3808233,0.3808233
1643,6.406653,6.406653
1644,-0.04947535,0.04947535
1645,12.12187,12.12187
1646,0.6547474,0.6547474
1647,-1.288617,1.288617
1648,-0.4612998,0.4612998
1649,6.220477,6.220477
1650,-0.08712368,0.08712368
1651,-2.302921,2.302921
1652,-2.2796,2.2796
1653,-1.461466,1.461466
1654,-1.674572,1.674572
1655,0.3140203,0.3140203
1656,6.249059,6.249059
1657,-1.472385,1.472385
1658,0.8933587,0.8933587
1659,-11.82042,11.82042
1660,-2.203334,2.203334
1661,0.4231236,0.4231236
1662,14.7105,14.7105
1663,0.6028511,0.6028511
1664,6.044981,6.044981
1665,1.169745,1.169745
1666,1.847861,1.847861
1667,-1.052448,1.052448
1668,-0.00016309,0.00016309
1669,-6.458144,6.458144
1670,-15.20792,15.20792
1671,6.710286,6.710286
1672,27.72638,27.72638
1673,-2.307178,2.307178
1674,1.861396,1.861396
1675,0.2613997,0.2613997
1676,0.1978764,0.1978764
1677,0.6650771,0.6650771
1678,0.1630398,0.1630398
1679,0.7719698,0.7719698
1680,0.9081513,0.9081513
1681,-0.1957833,0.1957833
1682,-0.03965772,0.03965772
1683,0.6557339,0.6557339
1684,0.07579521,0.07579521
1685,13.63977,13.63977
1686,1.044646,1.044646
1687,0.1323595,0.1323595
1688,0.1402599,0.1402599
1689,-0.9918763,0.9918763
1690,0.03112249,0.03112249
1691,0.08919837,0.08919837
1692,0.001978732,0.001978732
1693,13.76756,13.76756
1694,14.05102,14.05102
1695,-0.001933889,0.001933889
1696,0.3144675,0.3144675
1697,-1.212015,1.212015
1698,-0.02671658,0.02671658
1699,1.220044,1.220044
1700,2.365218,2.365218
1701,0.2929432,0.2929432
1702,33.78036,33.78036
1703,-1.290627,1.290627
1704,1.139628,1.139628
1705,-26.57957,26.57957
1706,7.950336,7.950336
1707,20.96794,20.96794
1708,9.001975,9.001975
1709,26.17869,26.17869
1710,6.119123,6.119123
1711,0.3230674,0.3230674
1712,4.738049,4.738049
1713,22.29464,22.29464
1714,1.600304,1.600304
1715,-5.100458,5.100458
1716,-0.0730454,0.0730454
1717,-10.76755,10.76755
1718,-14.25463,14.25463
1719,13.23371,13.23371
1720,22.26487,22.26487
1721,10.97051,10.97051
1722,5.82943,5.82943
1723,-4.72229,4.72229
1724,0.02315652,0.02315652
1725,-5.033196,5.033196
1726,-16.25229,16.25229
1727,12.56205,12.56205
1728,26.79817,26.79817
1729,-1.052822,1.052822
1730,1.708818,1.708818
1731,0.2767348,0.2767348
1732,-0.1308769,0.1308769
1733,-0.2811368,0.2811368
1734,-0.9419739,0.9419739
1735,2.419559,2.419559
1736,9.861988,9.861988
1737,0.5728112,0.5728112
1738,0.1653743,0.1653743
1739,-1.163848,1.163848
1740,-0.4906845,0.4906845
1741,0.1371872,0.1371872
1742,0.1453753,0.1453753
1743,0.02122772,0.02122772
1744,-0.002834248,0.002834248
1745,0.06488169,0.06488169
1746,-3.556559,3.556559
1747,-1.007307,1.007307
1748,-0.06452315,0.06452315
1749,0.2568847,0.2568847
1750,2.591741,2.591741
1751,0.03217424,0.03217424
1752,-0.02908017,0.02908017
1753,0.8546551,0.8546551
1754,-0.5507605,0.5507605
1755,-0.2100184,0.2100184
1756,-0.6967598,0.6967598
1757,-0.9290423,0.9290423
1758,0.0640642,0.0640642
1759,0.001925785,0.001925785
1760,-0.2535934,0.2535934
1761,-0.01927087,0.01927087
1762,1.564796,1.564796
1763,1.076758,1.076758
1764,-0.8464951,0.8464951
1765,2.740096,2.740096
1766,-5.406671,5.406671
1767,4.518287,4.518287
