Variable,Layer,Head,TokenOrigenIdx,TokenDestinoIdx,TokenOrigen,TokenDestino,Efecto_ASCA,Importancia_ASCA
7347,10,7,7,3,.,Token 3,0.246545601957522,0.607847338445969
7348,10,7,7,4,.,Token 4,1.07597927617552,11.5773140275919
7349,10,7,7,5,.,Token 5,0.56013498646019,3.13751203056757
7350,10,7,7,6,.,Token 6,0.57373027629372,3.29166429936068
7351,10,7,7,7,.,.,0.84269637918811,7.10137187496752
7352,10,7,7,8,.,[SEP],-1.33988678614641,17.9529659968975
7353,10,7,8,1,[SEP],[CLS],0.994013857942199,9.88063549781134
7354,10,7,8,2,[SEP],Token 2,0.260264491896921,0.677376057423625
7355,10,7,8,3,[SEP],Token 3,0.329987407877876,1.0889168935796
7356,10,7,8,4,[SEP],Token 4,0.477174507815021,2.27695510908507
7357,10,7,8,5,[SEP],Token 5,0.297627265701685,0.885819892890614
7358,10,7,8,6,[SEP],Token 6,0.493376392632011,2.43420264806576
7359,10,7,8,7,[SEP],.,-0.601436336524794,3.61725666892365
7360,10,7,8,8,[SEP],[SEP],-0.733529000276226,5.3806479424624
7361,10,8,1,1,[CLS],[CLS],0.888697365063273,7.89783006670404
7362,10,8,1,2,[CLS],Token 2,1.47292662248821,21.6951283523453
7363,10,8,1,3,[CLS],Token 3,0.0268643931864526,0.00721695621276317
7364,10,8,1,4,[CLS],Token 4,0.509189286728143,2.59273729718714
7365,10,8,1,5,[CLS],Token 5,-0.0122809800848484,0.00150822471844442
7366,10,8,1,6,[CLS],Token 6,-0.26093294903812,0.6808600389373
7367,10,8,1,7,[CLS],.,0.836652947196874,6.99988154053216
7368,10,8,1,8,[CLS],[SEP],0.647338638275403,4.19047312604253
7369,10,8,2,1,Token 2,[CLS],0.352667900125893,1.24374647779207
7370,10,8,2,2,Token 2,Token 2,0.36322039632763,1.31929056308401
7371,10,8,2,3,Token 2,Token 3,0.107018788659558,0.114530211261591
7372,10,8,2,4,Token 2,Token 4,-0.26165980955704,0.684658559374262
7373,10,8,2,5,Token 2,Token 5,0.0239721270793516,0.00574662876708585
7374,10,8,2,6,Token 2,Token 6,0.130164964643521,0.169429180206491
7375,10,8,2,7,Token 2,.,0.104680746354891,0.10958058657417
7376,10,8,2,8,Token 2,[SEP],-0.405981041481281,1.64820606042225
7377,10,8,3,1,Token 3,[CLS],0.0376764909317531,0.0141951796893047
7378,10,8,3,2,Token 3,Token 2,0.545934489199121,2.98044466497105
7379,10,8,3,3,Token 3,Token 3,0.184745714965989,0.341309791982944
7380,10,8,3,4,Token 3,Token 4,-0.0342571633776619,0.0117355324268382
7381,10,8,3,5,Token 3,Token 5,0.302225292083268,0.913401271748167
7382,10,8,3,6,Token 3,Token 6,0.286661364017695,0.821747376204855
7383,10,8,3,7,Token 3,.,-0.144699392860506,0.20937914294199
7384,10,8,3,8,Token 3,[SEP],-0.57580960646123,3.31556702893037
7385,10,8,4,1,Token 4,[CLS],0.308820269517366,0.953699588647784
7386,10,8,4,2,Token 4,Token 2,0.47817683643031,2.28653086898499
7387,10,8,4,3,Token 4,Token 3,0.345210654676871,1.19170396102434
7388,10,8,4,4,Token 4,Token 4,-0.375927066049098,1.41321158988283
7389,10,8,4,5,Token 4,Token 5,0.0464230956538235,0.0215510381008405
7390,10,8,4,6,Token 4,Token 6,-0.0195452113219008,0.0038201528561776
7391,10,8,4,7,Token 4,.,0.300929600389949,0.905586243908547
7392,10,8,4,8,Token 4,[SEP],-0.477740968219849,2.28236432715638
7393,10,8,5,1,Token 5,[CLS],0.326126323973408,1.06358379188408
7394,10,8,5,2,Token 5,Token 2,0.168454886790101,0.283770488834658
7395,10,8,5,3,Token 5,Token 3,0.504997260906375,2.55022233522941
7396,10,8,5,4,Token 5,Token 4,-0.278612441206079,0.776248923948106
7397,10,8,5,5,Token 5,Token 5,0.21535202190328,0.463764933378306
7398,10,8,5,6,Token 5,Token 6,0.0503518419921373,0.0253530799200116
7399,10,8,5,7,Token 5,.,0.0713480575051753,0.050905453097618
7400,10,8,5,8,Token 5,[SEP],-0.408760447563081,1.6708510349197
7401,10,8,6,1,Token 6,[CLS],-0.154077178606894,0.237397769674606
7402,10,8,6,2,Token 6,Token 2,-0.19774489668441,0.391030441647281
7403,10,8,6,3,Token 6,Token 3,0.0464209927989321,0.021549085724385
7404,10,8,6,4,Token 6,Token 4,-0.239115098866026,0.571760305057096
7405,10,8,6,5,Token 6,Token 5,0.143333772725493,0.205445704037233
7406,10,8,6,6,Token 6,Token 6,0.427846254711674,1.83052417670807
7407,10,8,6,7,Token 6,.,-0.0273765389993315,0.00749474887581918
7408,10,8,6,8,Token 6,[SEP],-0.643282062858618,4.13811812395639
7409,10,8,7,1,.,[CLS],1.23061321304923,15.1440888013136
7410,10,8,7,2,.,Token 2,0.636955811433536,4.05712705718954
7411,10,8,7,3,.,Token 3,-0.0240000431639711,0.00576002071872475
7412,10,8,7,4,.,Token 4,0.739455174841822,5.4679395560035
7413,10,8,7,5,.,Token 5,0.630089908579498,3.9701329289372
7414,10,8,7,6,.,Token 6,0.38012839847336,1.44497599325922
7415,10,8,7,7,.,.,1.04574071641731,10.9357364597299
7416,10,8,7,8,.,[SEP],-0.786270583945969,6.18221431178736
7417,10,8,8,1,[SEP],[CLS],0.617254075525322,3.81002593752621
7418,10,8,8,2,[SEP],Token 2,0.694007965623364,4.81647056348681
7419,10,8,8,3,[SEP],Token 3,-0.0317114966080498,0.0100561901712235
7420,10,8,8,4,[SEP],Token 4,0.466134499028964,2.17281371184984
7421,10,8,8,5,[SEP],Token 5,0.420833334137934,1.7710069512165
7422,10,8,8,6,[SEP],Token 6,0.125430059422831,0.15732699806815
7423,10,8,8,7,[SEP],.,-0.514100453921053,2.64299276721833
7424,10,8,8,8,[SEP],[SEP],-0.689788316411807,4.75807921458234
7425,10,9,1,1,[CLS],[CLS],0.389016847039449,1.51334107280514
7426,10,9,1,2,[CLS],Token 2,-0.74027690402374,5.48009894630973
7427,10,9,1,3,[CLS],Token 3,-0.0208151122232544,0.00433268896866677
7428,10,9,1,4,[CLS],Token 4,0.217933378817201,0.474949576026816
7429,10,9,1,5,[CLS],Token 5,0.0701013055083957,0.0491419303398144
7430,10,9,1,6,[CLS],Token 6,-0.69606398605387,4.84505072681202
7431,10,9,1,7,[CLS],.,1.05804594756525,11.1946122715924
7432,10,9,1,8,[CLS],[SEP],0.831829813290133,6.91940838278298
7433,10,9,2,1,Token 2,[CLS],-0.270015965589881,0.729086216734355
7434,10,9,2,2,Token 2,Token 2,-0.470906383767914,2.21752822273374
7435,10,9,2,3,Token 2,Token 3,0.39952957158869,1.59623878573843
7436,10,9,2,4,Token 2,Token 4,0.49191649853221,2.4198184152819
7437,10,9,2,5,Token 2,Token 5,0.218725062581592,0.478406530013213
7438,10,9,2,6,Token 2,Token 6,-0.0891096163268839,0.0794052372192446
7439,10,9,2,7,Token 2,.,-0.260829940718892,0.680322579754206
7440,10,9,2,8,Token 2,[SEP],0.0424815440712573,0.0180468158667817
7441,10,9,3,1,Token 3,[CLS],-0.737686454062249,5.44181304506934
7442,10,9,3,2,Token 3,Token 2,-0.349539747043288,1.22178034763086
7443,10,9,3,3,Token 3,Token 3,0.56272865963723,3.16663544377113
7444,10,9,3,4,Token 3,Token 4,-0.105228746235859,0.110730890343709
7445,10,9,3,5,Token 3,Token 5,0.0303623206824393,0.00921870517223283
7446,10,9,3,6,Token 3,Token 6,0.147124259234716,0.216455476553639
7447,10,9,3,7,Token 3,.,-0.783125100033862,6.13284922303046
7448,10,9,3,8,Token 3,[SEP],-0.132720534294075,0.176147402233048
7449,10,9,4,1,Token 4,[CLS],-0.743913261079417,5.53406940009812
7450,10,9,4,2,Token 4,Token 2,-0.241303713266803,0.582274820363475
7451,10,9,4,3,Token 4,Token 3,0.637363659372369,4.06232434288538
7452,10,9,4,4,Token 4,Token 4,0.68983071302314,4.75866412630014
7453,10,9,4,5,Token 4,Token 5,0.196662778278016,0.386762483600281
7454,10,9,4,6,Token 4,Token 6,-0.44156418407727,1.94978928659825
7455,10,9,4,7,Token 4,.,-0.424864525338862,1.80509864891416
7456,10,9,4,8,Token 4,[SEP],-0.200103072095906,0.400412394622195
7457,10,9,5,1,Token 5,[CLS],-0.92638347810477,8.58186348505491
7458,10,9,5,2,Token 5,Token 2,-0.518131539455769,2.68460292178805
7459,10,9,5,3,Token 5,Token 3,-0.0556942340360285,0.0310184770485991
7460,10,9,5,4,Token 5,Token 4,0.52108301958705,2.71527513301958
7461,10,9,5,5,Token 5,Token 5,0.574616687352736,3.30184337384232
7462,10,9,5,6,Token 5,Token 6,0.188327999977493,0.354674355755227
7463,10,9,5,7,Token 5,.,-0.722010874474014,5.21299702858731
7464,10,9,5,8,Token 5,[SEP],-0.517863031395221,2.68182119285848
7465,10,9,6,1,Token 6,[CLS],-0.686105530124544,4.70740798467482
7466,10,9,6,2,Token 6,Token 2,-0.365554067406031,1.33629776197093
7467,10,9,6,3,Token 6,Token 3,0.226112791945476,0.511269946813782
7468,10,9,6,4,Token 6,Token 4,0.7971789574092,6.35494290136019
7469,10,9,6,5,Token 6,Token 5,0.449154221048069,2.01739514285297
7470,10,9,6,6,Token 6,Token 6,-0.513239267651591,2.63414545859542
7471,10,9,6,7,Token 6,.,0.187822293138595,0.352772137998404
7472,10,9,6,8,Token 6,[SEP],0.0299504547049742,0.00897029737034709
7473,10,9,7,1,.,[CLS],-0.585423256047598,3.42720388721371
7474,10,9,7,2,.,Token 2,-1.00950267647384,10.1909565380784
7475,10,9,7,3,.,Token 3,-0.391285180504916,1.53104092482764
7476,10,9,7,4,.,Token 4,-0.648011671436003,4.19919126317282
7477,10,9,7,5,.,Token 5,-0.136418596594087,0.186100334967001
7478,10,9,7,6,.,Token 6,-0.633577551279011,4.01420513484707
7479,10,9,7,7,.,.,0.514412735681925,2.64620462631762
7480,10,9,7,8,.,[SEP],1.30865119932352,17.125679614909
7481,10,9,8,1,[SEP],[CLS],0.518557317614038,2.68901691651066
7482,10,9,8,2,[SEP],Token 2,0.566457508741459,3.2087410920958
7483,10,9,8,3,[SEP],Token 3,-0.198336439641006,0.393373432894704
7484,10,9,8,4,[SEP],Token 4,0.0583276443486644,0.0340211409526428
7485,10,9,8,5,[SEP],Token 5,0.232879553604761,0.542328864871526
7486,10,9,8,6,[SEP],Token 6,0.14247473083374,0.202990489261468
7487,10,9,8,7,[SEP],.,-0.663247407911001,4.39897124100662
7488,10,9,8,8,[SEP],[SEP],-0.321537067581708,1.03386085829044
7489,10,10,1,1,[CLS],[CLS],1.15559464945342,13.3539899384538
7490,10,10,1,2,[CLS],Token 2,1.15701472490888,13.3868307365597
7491,10,10,1,3,[CLS],Token 3,0.444513614502211,1.97592353477821
7492,10,10,1,4,[CLS],Token 4,0.997903442226847,9.9581128000819
7493,10,10,1,5,[CLS],Token 5,0.946508697045417,8.95878713582612
7494,10,10,1,6,[CLS],Token 6,0.556312225912416,3.09483292699626
7495,10,10,1,7,[CLS],.,-0.0570586377627012,0.0325568814333516
7496,10,10,1,8,[CLS],[SEP],-1.30478837150433,17.0247269441293
7497,10,10,2,1,Token 2,[CLS],1.2547813412666,15.7447621439081
7498,10,10,2,2,Token 2,Token 2,-0.191632378697259,0.367229685651697
7499,10,10,2,3,Token 2,Token 3,0.493804822063529,2.43843202293194
7500,10,10,2,4,Token 2,Token 4,0.721085976738882,5.19964985849468
7501,10,10,2,5,Token 2,Token 5,0.719863232880577,5.18203074053276
7502,10,10,2,6,Token 2,Token 6,0.625437126150476,3.91171598767366
7503,10,10,2,7,Token 2,.,0.765031430248672,5.85273089268328
7504,10,10,2,8,Token 2,[SEP],-1.13725098854117,12.9333981093787
7505,10,10,3,1,Token 3,[CLS],1.01630534857307,10.3287656153824
7506,10,10,3,2,Token 3,Token 2,0.709090853483792,5.02809838494373
7507,10,10,3,3,Token 3,Token 3,0.368376198600117,1.35701023695073
7508,10,10,3,4,Token 3,Token 4,0.954956764071925,9.11942421246722
7509,10,10,3,5,Token 3,Token 5,0.678198349272073,4.59953000955364
7510,10,10,3,6,Token 3,Token 6,0.572022737736969,3.27210012488097
7511,10,10,3,7,Token 3,.,-0.147275913219686,0.216901946146926
7512,10,10,3,8,Token 3,[SEP],-1.30473971676795,17.023457285117
7513,10,10,4,1,Token 4,[CLS],1.26740451459769,16.063142036226
7514,10,10,4,2,Token 4,Token 2,0.794015323453471,6.3046033387892
7515,10,10,4,3,Token 4,Token 3,0.668532048114033,4.46935099355544
7516,10,10,4,4,Token 4,Token 4,0.681845454490878,4.64913223809873
7517,10,10,4,5,Token 4,Token 5,1.04959736766375,11.0165463420668
7518,10,10,4,6,Token 4,Token 6,0.797948388842368,6.3672163125613
7519,10,10,4,7,Token 4,.,0.414629791664891,1.71917864136071
7520,10,10,4,8,Token 4,[SEP],-1.5958926358483,25.4687330515483
7521,10,10,5,1,Token 5,[CLS],1.2276070208388,15.070189976127
7522,10,10,5,2,Token 5,Token 2,-0.0226795829880381,0.00514363484511305
7523,10,10,5,3,Token 5,Token 3,-0.0770259584774541,0.0593299827937049
7524,10,10,5,4,Token 5,Token 4,0.750498192957945,5.6324753763314
7525,10,10,5,5,Token 5,Token 5,0.846583955857124,7.16704394314697
7526,10,10,5,6,Token 5,Token 6,0.646703187819991,4.18225013136539
7527,10,10,5,7,Token 5,.,0.115061932848295,0.132392483907855
7528,10,10,5,8,Token 5,[SEP],-1.20231528662588,14.4556204845427
7529,10,10,6,1,Token 6,[CLS],0.834435207637153,6.96282115744459
7530,10,10,6,2,Token 6,Token 2,0.496440606393169,2.46453275676018
7531,10,10,6,3,Token 6,Token 3,0.226804053024919,0.514400784685302
7532,10,10,6,4,Token 6,Token 4,0.48948126698797,2.39591910732148
7533,10,10,6,5,Token 6,Token 5,0.928014553947303,8.61211012338013
7534,10,10,6,6,Token 6,Token 6,0.881291130943706,7.76674057480037
7535,10,10,6,7,Token 6,.,-0.102392048891275,0.104841316761533
7536,10,10,6,8,Token 6,[SEP],-1.21201124711375,14.6897126313022
7537,10,10,7,1,.,[CLS],1.12217999178542,12.5928793396352
7538,10,10,7,2,.,Token 2,0.800293581205531,6.40469816118774
7539,10,10,7,3,.,Token 3,0.0905688343465827,0.0820271375489873
7540,10,10,7,4,.,Token 4,0.786323578702475,6.18304770423468
7541,10,10,7,5,.,Token 5,1.09898509165123,12.0776823167166
7542,10,10,7,6,.,Token 6,0.806134860058418,6.49853412601406
7543,10,10,7,7,.,.,-0.0681015376761392,0.0463781943385461
7544,10,10,7,8,.,[SEP],-1.21128690094886,14.6721595641028
7545,10,10,8,1,[SEP],[CLS],1.5065251980474,22.6961817235175
7546,10,10,8,2,[SEP],Token 2,1.23255399387781,15.1918934782414
7547,10,10,8,3,[SEP],Token 3,0.583715765610062,3.40724095021741
7548,10,10,8,4,[SEP],Token 4,1.11345854775464,12.3978993756787
7549,10,10,8,5,[SEP],Token 5,0.890993073792523,7.93868657546248
7550,10,10,8,6,[SEP],Token 6,0.540414567959747,2.9204790526312
7551,10,10,8,7,[SEP],.,-0.208717029737597,0.43562798502485
7552,10,10,8,8,[SEP],[SEP],-1.49408693026601,22.322957551917
7553,10,11,1,1,[CLS],[CLS],0.714504253226736,5.10516327879096
7554,10,11,1,2,[CLS],Token 2,0.139413769667951,0.194361991730286
7555,10,11,1,3,[CLS],Token 3,-0.0242691712591866,0.0058899267360773
7556,10,11,1,4,[CLS],Token 4,0.12018650351374,0.144447956268583
7557,10,11,1,5,[CLS],Token 5,-0.100015689245059,0.100031380951643
7558,10,11,1,6,[CLS],Token 6,-0.156563922012517,0.245122616759416
7559,10,11,1,7,[CLS],.,-0.3448853292887,1.18945890358575
7560,10,11,1,8,[CLS],[SEP],0.0479657681817622,0.0230071491726655
7561,10,11,2,1,Token 2,[CLS],0.00879847991503105,0.000774132488152048
7562,10,11,2,2,Token 2,Token 2,-0.206298515175362,0.425590773635591
7563,10,11,2,3,Token 2,Token 3,-0.562148328004576,3.1601074267834
7564,10,11,2,4,Token 2,Token 4,0.68266638760612,4.6603339676719
7565,10,11,2,5,Token 2,Token 5,-0.0418201704423358,0.0174892665582602
7566,10,11,2,6,Token 2,Token 6,0.639355771218257,4.08775802190092
7567,10,11,2,7,Token 2,.,0.295708419549411,0.874434693924102
7568,10,11,2,8,Token 2,[SEP],-0.577769415844436,3.33817497885221
7569,10,11,3,1,Token 3,[CLS],0.0589779247696114,0.0347839561012994
7570,10,11,3,2,Token 3,Token 2,-0.100914281678309,0.101836922466491
7571,10,11,3,3,Token 3,Token 3,-0.103456674000629,0.107032833952723
7572,10,11,3,4,Token 3,Token 4,0.55937114066085,3.1289607300422
7573,10,11,3,5,Token 3,Token 5,0.16986607907411,0.288544848200117
7574,10,11,3,6,Token 3,Token 6,0.642296582523171,4.12544899920945
7575,10,11,3,7,Token 3,.,0.132980547722612,0.176838260726059
7576,10,11,3,8,Token 3,[SEP],-0.435535643361551,1.8969129663836
7577,10,11,4,1,Token 4,[CLS],-0.197211563478742,0.388924007697298
7578,10,11,4,2,Token 4,Token 2,-0.147593496704736,0.21783840269531
7579,10,11,4,3,Token 4,Token 3,-0.0126999601463768,0.00161288987719559
7580,10,11,4,4,Token 4,Token 4,0.83707859470713,7.00700573716865
7581,10,11,4,5,Token 4,Token 5,-0.441029634327868,1.94507138355373
7582,10,11,4,6,Token 4,Token 6,0.380473290208612,1.44759924562167
7583,10,11,4,7,Token 4,.,0.673900513930828,4.54141902676234
7584,10,11,4,8,Token 4,[SEP],-0.0618772505507825,0.0382879413572432
7585,10,11,5,1,Token 5,[CLS],0.442787483344282,1.96060755406363
7586,10,11,5,2,Token 5,Token 2,-0.196460395843097,0.385966871348262
7587,10,11,5,3,Token 5,Token 3,-0.23140174205238,0.535467662248761
7588,10,11,5,4,Token 5,Token 4,0.395984815597622,1.56803974183883
7589,10,11,5,5,Token 5,Token 5,-0.50039130141832,2.50391454535119
7590,10,11,5,6,Token 5,Token 6,0.169882667651257,0.288601207683075
7591,10,11,5,7,Token 5,.,0.70125917065096,4.91764424422073
7592,10,11,5,8,Token 5,[SEP],-0.0696017257976461,0.0484440023401072
7593,10,11,6,1,Token 6,[CLS],-0.455630012340412,2.07598708145324
7594,10,11,6,2,Token 6,Token 2,-0.359671660603659,1.29363703441394
7595,10,11,6,3,Token 6,Token 3,-0.353210257246713,1.24757485824289
7596,10,11,6,4,Token 6,Token 4,0.340586347533056,1.15999060125907
7597,10,11,6,5,Token 6,Token 5,0.0652359414700446,0.0425572805948308
7598,10,11,6,6,Token 6,Token 6,0.375055412795505,1.40666562667207
7599,10,11,6,7,Token 6,.,0.525846293413559,2.76514324296779
7600,10,11,6,8,Token 6,[SEP],-0.0232207330239174,0.00539202442168047
7601,10,11,7,1,.,[CLS],0.539529231303655,2.91091791431114
7602,10,11,7,2,.,Token 2,0.619284638459009,3.83513463431305
7603,10,11,7,3,.,Token 3,0.152034070084822,0.231143584665565
7604,10,11,7,4,.,Token 4,0.678619806671673,4.605248420071
7605,10,11,7,5,.,Token 5,0.527869445397222,2.78646151383971
7606,10,11,7,6,.,Token 6,0.41497670504933,1.72205665733599
7607,10,11,7,7,.,.,-0.0759709419290584,0.0577158401758837
7608,10,11,7,8,.,[SEP],-0.575206456363304,3.30862467442029
7609,10,11,8,1,[SEP],[CLS],0.577813164085919,3.33868052590981
7610,10,11,8,2,[SEP],Token 2,-0.0170133272836229,0.00289453305259667
7611,10,11,8,3,[SEP],Token 3,-0.0997658810930923,0.0995323103028102
7612,10,11,8,4,[SEP],Token 4,0.426040781629958,1.81510747611866
7613,10,11,8,5,[SEP],Token 5,-0.100848184466487,0.101703563101865
7614,10,11,8,6,[SEP],Token 6,-0.0929486515464806,0.0863945182430908
7615,10,11,8,7,[SEP],.,0.527725806960888,2.7849452733252
7616,10,11,8,8,[SEP],[SEP],-0.334538231712101,1.1191582847706
7617,10,12,1,1,[CLS],[CLS],1.5556509794109,24.200499697421
7618,10,12,1,2,[CLS],Token 2,0.527991524180458,2.78775049606403
7619,10,12,1,3,[CLS],Token 3,1.14174893399071,13.0359062826893
7620,10,12,1,4,[CLS],Token 4,1.38429931988668,19.1628460703872
7621,10,12,1,5,[CLS],Token 5,1.02357372459869,10.4770316968884
7622,10,12,1,6,[CLS],Token 6,0.727853380713748,5.29770543816433
7623,10,12,1,7,[CLS],.,-1.29223411723113,16.6986901373611
7624,10,12,1,8,[CLS],[SEP],-1.58133491829458,25.0062012381773
7625,10,12,2,1,Token 2,[CLS],1.1537089411283,13.3104432083938
7626,10,12,2,2,Token 2,Token 2,0.341108461118895,1.16354982246901
7627,10,12,2,3,Token 2,Token 3,0.261175181378262,0.682124753679679
7628,10,12,2,4,Token 2,Token 4,0.532766781333388,2.83840443292338
7629,10,12,2,5,Token 2,Token 5,0.48781822792161,2.3796662349258
7630,10,12,2,6,Token 2,Token 6,0.143661700921878,0.206386843117671
7631,10,12,2,7,Token 2,.,-0.461326091330943,2.12821762542685
7632,10,12,2,8,Token 2,[SEP],-0.913567657612086,8.34605865034834
7633,10,12,3,1,Token 3,[CLS],1.47718420152119,21.8207316522381
7634,10,12,3,2,Token 3,Token 2,0.427885318654296,1.83085845919889
7635,10,12,3,3,Token 3,Token 3,0.039955316767419,0.015964273379848
7636,10,12,3,4,Token 3,Token 4,0.194056484309954,0.376579191027393
7637,10,12,3,5,Token 3,Token 5,0.696324701833728,4.8486809038383
7638,10,12,3,6,Token 3,Token 6,0.143582204365851,0.206158494105569
7639,10,12,3,7,Token 3,.,-0.275983931530567,0.761671304630687
7640,10,12,3,8,Token 3,[SEP],-1.00970103361006,10.1949617727323
7641,10,12,4,1,Token 4,[CLS],1.44378796780173,20.8452369596906
7642,10,12,4,2,Token 4,Token 2,0.431000262594557,1.85761226356577
7643,10,12,4,3,Token 4,Token 3,0.134900668783636,0.181981904382724
7644,10,12,4,4,Token 4,Token 4,0.484209922894073,2.34459249429084
7645,10,12,4,5,Token 4,Token 5,-0.122883441046069,0.151003400833227
7646,10,12,4,6,Token 4,Token 6,0.1870856310101,0.350010333304472
7647,10,12,4,7,Token 4,.,-0.255984411928345,0.655280191503005
7648,10,12,4,8,Token 4,[SEP],-1.09235198393062,11.9323285679715
7649,10,12,5,1,Token 5,[CLS],1.28431815586958,16.4947312549624
7650,10,12,5,2,Token 5,Token 2,0.290107981893934,0.841626411585712
7651,10,12,5,3,Token 5,Token 3,0.656577389425886,4.31093868305312
7652,10,12,5,4,Token 5,Token 4,-0.122790503808286,0.150775078254928
7653,10,12,5,5,Token 5,Token 5,0.305845815082796,0.935416626036599
7654,10,12,5,6,Token 5,Token 6,-0.0204830780678852,0.0041955648713508
7655,10,12,5,7,Token 5,.,-0.456021497810903,2.07955606465699
7656,10,12,5,8,Token 5,[SEP],-1.03358124689514,10.6829019393331
7657,10,12,6,1,Token 6,[CLS],1.58355027845983,25.0763148441021
7658,10,12,6,2,Token 6,Token 2,0.200074992289773,0.400300025397527
7659,10,12,6,3,Token 6,Token 3,0.00575215211979124,0.000330872540092189
7660,10,12,6,4,Token 6,Token 4,0.797458930465899,6.35940745779815
7661,10,12,6,5,Token 6,Token 5,-0.0770793706506066,0.0594122937989359
7662,10,12,6,6,Token 6,Token 6,0.678546526880883,4.60425389142109
7663,10,12,6,7,Token 6,.,-0.161707927127015,0.261494536957161
7664,10,12,6,8,Token 6,[SEP],-0.975060217917445,9.50742428565216
7665,10,12,7,1,.,[CLS],1.27570264541278,16.2741723951316
7666,10,12,7,2,.,Token 2,0.577063459154775,3.33002235891675
